cusip,name,indicator,type,issuedate,currface,cfincmo,cfinfed,cfinplat,coupon,gwac,wala,wam,va,pastactcpr,cpr,cprprediction,cprpredictionnext,pastactcdr,cdr,cdrprediction,cdrpredictionnext,date
36241L3G9,783499,X,SP,20111201,531839.94,207498.55372812957,,21828.846639755542,6,6.5,191,159,,0.06585627155165452,0.04812611034202108,0.12906414370947739,0.12866358904470176,0.0012977014567818745,0.0019099344160226073,0.004109294851063705,0.0037246745193327824,2021-10-01
36225BTD0,781448,X,SP,20020501,3651248.65,935144.6776663343,,989289.3070087573,7,7.5,241,108,,0.026565155303660326,0.03856226305300703,0.10396408442743366,0.1037793986484048,0.001273106285298864,0.00322828817108356,0.002504024823321016,0.0023914914725787773,2021-10-01
36225BB72,780962,X,SP,19990101,2207365.66,21446.92235893356,,820030.7619611365,7.5,8,292,60,,0.09715791681693486,0.10424769895504205,0.12380836970335063,0.12348583403179814,1.959477886726013e-06,0.028576760363106413,0.012374283278126508,0.012100420561975023,2021-10-01
36225AUD0,780580,X,SP,19970601,427953.2,15609.436320929393,,257307.97749571854,7.5,8,295,60,,0.03322001515023487,0.04103182735650479,0.10071943653681048,0.10067078365580462,0,0.012144636553056087,0.0006888063022318924,0.0006886623804442937,2021-10-01
3622A2WV0,784260,X,SP,20170301,3062107.13,,,,5,5.5,138,203,,0.3034848468225515,0.3702991895317982,0.26474245154952625,0.2622588017473122,0,0.36371078386276345,0.04221672469054527,0.03950462631747187,2021-10-01
36225AGB0,780194,X,SP,19950701,103714.22,53106.26004967504,,22911.96498648214,7.5,8,329,28,,0.052672344036769236,0.07501485433722199,0.2262066430246169,0.2260024201489622,0,0.05418830357460591,0.006081347222776756,0.005953584769305853,2021-10-01
36241LGC4,782895,X,SP,20100201,1293368,631540.4935615051,,403274.48421065795,7.5,8,272,80,,0.06815563225821775,0.05390113357485615,0.11657653937286694,0.11640761374046604,0.007866384153894734,0.005903529236990557,0.0031865265149294553,0.0030970864796365793,2021-10-01
3622A2QC9,784051,X,SP,20151001,1942314.99,100220.11707718135,,32934.17663161321,6.5,7,233,115,,0.06269740559520165,0.1859250130463882,0.10786586444956625,0.10777888704252847,0.0004188767393837889,0.0006260699881456278,0.00781444742962878,0.007774889919009431,2021-10-01
36241KK98,782120,X,SP,20061001,5025249.84,,,29674.438872943778,6,6.5,195,149,,0.21265384566856038,0.13093648617811848,0.1675880039361991,0.16318702874644309,0.015557492707581555,0.017659212405813807,0.04229071796970607,0.037227948943727385,2021-10-01
3622A3BC3,784535,X,SP,20180701,1932517.69,24823.825925232966,,137573.36342074742,8.5,9,321,34,,0.14565953432518808,0.09122605661533256,0.20073848078450418,0.20062484697170446,0.04410493732069054,0.035543478958789954,0.002234761917819128,0.002220497084913231,2021-10-01
36225BJ66,781185,X,SP,20000601,20410.94,3896.295394560288,,16119.414362819436,8,8.5,258,68,,0.06422086026247897,0.06344626166617306,0.13489861749677345,0.13489713031201422,0,0,0.0005795892806258474,0.0005795846124688753,2021-10-01
36225BPE2,781321,X,SP,20010801,372845.93,3656.737404568301,,55399.522621825745,7.5,8,334,23,,0.17384369455611537,0.1387540410160789,0.23687096348952186,0.23631955992957587,0,0.016807044341859423,0.012079418805454933,0.01155991101152043,2021-10-01
3622A2NN8,783997,X,SP,20150501,7645137.27,7643826.87013176,,,5,5.5,95,256,,0.1642053547077782,0.37091979384520557,0.172369092519005,0.16790315321600147,0,0.09731482103160716,0.037276422490732264,0.03214058833224154,2021-10-01
36241LET9,782846,X,SP,20100101,26899623.49,26899085.508289833,,,4,4.5,144,202,,0.22933485089681072,0.25382659232531846,0.2320066224603411,0.23081275448605176,0.0030032129470367597,0.023171712395337107,0.0195597761785542,0.018353588135419208,2021-10-01
3622AAAT1,784618,X,SP,20181101,19400619.96,,,9700053.34378529,6,6.5,170,179,,0.1650718720170521,0.26342898615752486,0.16159961381650922,0.16095828501052623,0.02865251271264202,0.01964971285316064,0.013769457041028832,0.013071990497141472,2021-10-01
3622AA6B5,785466,X,SP,20210501,4558166.55,,,,6.5,7,265,85,,0.22411144520702475,0.1413571768849482,0.10169472434948446,0.10140040210626422,0.10958527983215005,0.004826255909429089,0.007791200674637233,0.0075711434025466096,2021-10-01
36241KRH3,782288,X,SP,20080301,7639284.37,6286120.701723302,,657311.48392218,6.5,7,183,167,,0.3749711956780347,0.15599914589916664,0.1498034307159395,0.14900716390197832,0.0059922984718747685,0,0.010633942499099658,0.009787956979530499,2021-10-01
3622A2S60,784141,X,SP,20160401,18629931.78,553707.8606694941,,137771.4764531866,6.5,7,276,76,,0.11665302826690571,0.11721072239037766,0.09627612147850084,0.0961119702452019,0.012012292539198333,0.022107555424448866,0.0068250509400479276,0.006734821972173344,2021-10-01
36241KEG9,781935,X,SP,20050601,3204242.85,,,,5,5.5,216,129,,0.10448056930967897,0.39260764757628286,0.17368543627355304,0.1702140933357038,0.02891102532983092,0.05704491464084038,0.02333986801511667,0.019523409498615196,2021-10-01
36241LJV9,782976,X,SP,20100601,3648240.66,,,2244.8624326778404,5.5,6,153,195,,0.41557775733888913,0.308829776458874,0.21868734361657627,0.21297791848087,0,0.3048168976494905,0.05466094626466722,0.04771947466407733,2021-10-01
36225AXM7,780684,X,SP,19971201,91396.61,11669.526996444101,,42486.21182837791,6.5,7,288,70,,0.02215613522423099,0.003425281820997106,0.08582930296073354,0.08574919651844704,0,0,0.0028432774897250157,0.002819475525880355,2021-10-01
36241K6T0,782682,X,SP,20090601,19093832.75,,,,4,4.5,150,198,,0.24366004654761952,0.19362671921462804,0.21631041397306128,0.2149939640260986,0,0,0.019745374740866017,0.018385917455288614,2021-10-01
36225BPL6,781327,X,SP,20010801,135285.2,,,,9,9.5,322,35,,0.1651317973865556,0.0679252575810726,0.1831834659308048,0.1831444112626669,0,0,0.01097055303852934,0.010971087000801405,2021-10-01
36225BE87,781059,X,SP,19990601,1295436.47,,,,8,8.5,297,55,,0.09931021045645161,0.14968311564508285,0.13504312508350425,0.13451411766838806,0.0002801121929657535,0.011562144807209962,0.006502525556182359,0.00602541962735037,2021-10-01
36241KJW9,782077,X,SP,20060301,547658.73,159368.38667385498,,,8,8.5,269,77,,0.02710058998698317,0.1311637467923048,0.12466500899245425,0.12283695512302417,1.5265573748313166e-05,0.09019242734987043,0.015277098470595218,0.013377474753899832,2021-10-01
3622A2AN2,783613,X,SP,20120701,63314705.66,1358122.7019960252,,246106.53857989554,4.5,5,146,202,,0.2456544802255305,0.23153346928572316,0.2437721650026039,0.24289997541370223,0.02646624185367874,0.013378889726094356,0.010490168641679842,0.00964991258679726,2021-10-01
36241LCT1,782782,X,SP,20091001,7170128.06,,,,5,5.5,144,202,,0.5138858918294733,0.39292358390086146,0.20717292181509173,0.20589024076016238,0.23214302021650846,0,0.012012426633128181,0.010552322248662871,2021-10-01
36241LNT9,783102,X,SP,20100901,2437843.56,,,,4.5,5,149,199,,0.11190446018997768,0.16325844772654807,0.23400880700044324,0.2338267204210458,0.020855455119925703,0,0.001407796040236664,0.00138692315266975,2021-10-01
36225BN87,781315,X,SP,20010701,3502549.27,1635130.0059379363,,1762317.480170117,6.5,7,244,103,,0.024923795129275783,0.21025526073880674,0.08150103412496068,0.08144980144075176,0,0,0.00038297239634577096,0.000382845133127363,2021-10-01
36225A6S4,780881,X,SP,19981001,173727.78,126958.45946314487,,10958.612015858185,8.5,9,289,54,,0.45984417692193547,0.04068694458582489,0.1318198655747923,0.1317858304200592,0,0.0011391465549310809,0.0010089949964049438,0.0009948590910067168,2021-10-01
36225BLB2,781222,X,SP,20001201,255888.21,80711.52643445662,,96377.91964906293,8.5,9,255,97,,0.34037339222701046,0.003283981327470431,0.10074699138087151,0.10073708534942671,0,0,0.011726973217639047,0.011726532263134026,2021-10-01
36225B3E6,781697,X,SP,20040101,9039513.72,579024.138407071,,847076.0148504071,6,6.5,228,118,,0.08568094436830731,0.1557090576576481,0.11473671896124571,0.11351898518732595,0.010252904959188625,0.016004266443159665,0.014570867324576353,0.01333023171452441,2021-10-01
36225BUN6,781489,X,SP,20020901,935094.69,435952.3643512847,,423199.1525832061,6,6.5,236,105,,0.43912673821559245,0.04328756428918312,0.10782945160135393,0.10760749171261785,0,0,0.0008649172892468693,0.0008650612552975057,2021-10-01
36241KJJ8,782065,X,SP,20060301,585438.36,441872.1473177143,,143361.72844896402,6.5,7,245,104,,0.19417633929834843,0.08093356678381602,0.0976539250317946,0.09731522889328914,0.08867428123601873,0.019142029966855878,0.005287172652204464,0.005035123242029593,2021-10-01
3622A27D8,784492,X,SP,20180501,56842384.42,,,55500489.71935572,4,4.5,66,290,,0.3654631800931625,0.35589317919754715,0.3035821792618941,0.30166868826886506,0.08120114338605788,0.008638934273026089,0.031089024473692328,0.028671105229607252,2021-10-01
3622AAU77,785206,X,SP,20201201,4234097.8,,,,7,7.5,302,52,,0.1264260939653219,0.12328677170883284,0.15905724225243478,0.15856154336106476,0.005956440628254733,0.004872369687976108,0.008553241570331549,0.00811134361869359,2021-10-01
36241KJU3,782075,X,SP,20060301,563677.69,26973.706861873485,,536505.414323929,6.5,7,257,91,,0.05233972299288703,0.04574603797362664,0.10599793580874783,0.10584739131317666,7.072039999789226e-05,0.001560837917527258,0.0019264145454517267,0.0018430830206754845,2021-10-01
36225AK33,780314,X,SP,19960101,1059.23,,,193.6975442204286,8.5,9,354,6,,0.019752614125747026,0.043560949995794074,0.2612429337348715,0.2612429337348715,0,0,0.0009118529091540761,0.0009118529091540761,2021-10-01
36241KAZ1,781824,X,SP,20041101,2106255.33,447135.6497765112,,422704.3095155242,5.5,6,206,138,,0.018648174499536485,0.7117520404433313,0.15664577164552318,0.15519903088563303,7.029969251948209e-05,1.7302401111973786e-05,0.014864731464632186,0.013324775256641996,2021-10-01
3622A2SH6,784120,X,SP,20160301,4374057.29,149345.73239482776,,233868.40804001642,8,8.5,295,58,,0.06638506653851317,0.15553680365108558,0.13439693049402301,0.13391101930071392,0.007444168679622165,0.05092303043928914,0.010980165495340755,0.010580131908150103,2021-10-01
36241LGM2,782904,X,SP,20100301,565589.2,565337.9508824538,,,7,7.5,155,183,,0.10478652036745228,0.012439309114215646,0.1394385055384284,0.13892637702442123,0,0,0.005147223677101631,0.00462152477781641,2021-10-01
36225B5H7,781748,X,SP,20040501,3158158.96,4516.054411439714,,1621042.4681062973,6.5,7,231,118,,0.0517856621297228,0.21251829911534703,0.10801642736464845,0.10792908798373091,0.00027566514032983935,0.0007683113582678258,0.00923535478969173,0.009195686018009686,2021-10-01
36241KRF7,782286,X,SP,20080301,1525453.62,,,,5.5,6,166,184,,0.01874016591040939,0.006882030894481805,0.18409450450135645,0.18383407442039446,0,0,0.008649112790612756,0.008448323195588414,2021-10-01
3622A27M8,784500,X,SP,20180601,36207619.14,,,67671.36349199318,3,3.5,61,297,,0.26213832082172506,0.12034095822418722,0.2653070810984791,0.25902230021619643,0.01668392624763204,0,0.0846322172348557,0.07682613990378007,2021-10-01
36225AEB2,780130,X,SP,19950501,83773.29,1256.3026992436276,,56758.59512813299,7.5,8,335,22,,0.04569916097209492,0.04078540607220582,0.21651361192396745,0.21637784701285834,0,0,0.0003885542379840068,0.0003884936720434107,2021-10-01
36241LXG6,783379,X,SP,20110801,54505032.32,3009919.1782661784,,7532137.519921915,4,4.5,124,226,,0.23315369609093317,0.146761873632405,0.2275666617848049,0.2257750635159299,0.05253138493171294,0.013071007738303608,0.02578994032320836,0.024014631829757604,2021-10-01
36241LGZ3,782916,X,SP,20100401,2483614.48,99383.28454481883,,330105.5562836927,5.5,6,142,206,,0.002922651268135512,0.33081537223130386,0.20842812333279215,0.20538811474008,0,0,0.08252480153259956,0.07907486644918138,2021-10-01
36225BKU1,781207,X,SP,20000801,1305190.98,839491.2633078636,,333978.7111575385,7.5,8,261,91,,0.11637331052538025,0.10196786771780719,0.10115452242702949,0.1009525806698005,0.09529520451566009,0.06041331592260035,0.014197289277244618,0.014030150438853695,2021-10-01
36241KTJ7,782353,X,SP,20080601,1562770.51,132070.18785387793,,849329.9252454374,6,6.5,165,185,,0.10872511906102877,0.1083333233320195,0.16001413613833182,0.15980083394703537,0.0005063316794433614,1.7519822006484276e-06,0.003202614223854261,0.0030717493947395313,2021-10-01
36225BD62,781025,X,SP,19990401,8913.32,8416.984415797013,,,8,8.5,340,17,,0.047707980024274455,0.3914787969872572,0.2608797970889376,0.2608638325549265,0,0,0.0009688238295575413,0.0009687579045958294,2021-10-01
3622A24Z2,784440,X,SP,20180201,3807912.68,2354046.499666482,,1453395.371033585,4.5,5,139,210,,0.11637522552546697,0.2304316574350883,0.2032333994144765,0.202561956975987,0,0.009901778188481924,0.01997534870253259,0.019221263414589407,2021-10-01
36225BZ92,781668,X,SP,20031101,845377.43,11081.164411560645,,783324.309100304,6,6.5,220,132,,0.014177068544176219,0.01754902721775653,0.12777963284699567,0.12765125639402697,0,0,0.0010492036166838137,0.0010484376514660054,2021-10-01
3622A2YD8,784308,X,SP,20170501,15500428.44,,,15499914.033995407,4,4.5,85,263,,0.02027923444119284,0.09158627365907501,0.23585066405313215,0.23227878913033062,0,0,0.05874639588800323,0.05454939199564535,2021-10-01
3622A2B68,783661,X,SP,20120901,1977174.62,,,,6.5,7,249,101,,0.0675719057188161,0.055329458947726784,0.09255705268890735,0.09245129714536693,0.00048357039174351524,0.003190800289591511,0.0014228977667316567,0.0013989586679470367,2021-10-01
36241KGK8,782002,X,SP,20051101,452177.83,131205.82638962418,,94770.10064685758,5.5,6,204,149,,0.31878244206440076,0.042337539949407255,0.14470801539007938,0.14443109847940916,0.00022915486789776285,0.0005050878669847769,0.005958770249760548,0.005701131328014308,2021-10-01
36241KZS0,782553,X,SP,20090201,6914029.89,4609199.620012666,,,4.5,5,152,198,,0.20087729749060268,0.29200970493793965,0.21238943702661794,0.21136190882187245,0.003965237611234573,0.007471619852132405,0.00906411997305856,0.007902736656460907,2021-10-01
36241KAK4,781810,X,SP,20041001,3144641.29,395464.43925245095,,23281.884809836214,5.5,6,207,138,,0.04692576122742953,0.014248380077011347,0.15093116369252824,0.1506062556791421,0,0,0.015602566591169653,0.015284815688451192,2021-10-01
3622A3BR0,784548,X,SP,20180701,5546163.1,,,5545739.056289459,4,4.5,119,233,,0.19486588076430778,0.20084576216690686,0.25172191968255964,0.24956368264645956,0.041195844144475746,0.08082135791587342,0.03692341685395373,0.03447750510093117,2021-10-01
36225BFB9,781062,X,SP,19990701,378167.82,378153.8907368137,,,7.5,8,300,54,,0.34143171406666384,0.11385718201353279,0.1447505918146772,0.1434153284478158,0,0.061497956461807224,0.011844906644678743,0.010492495891779363,2021-10-01
36241KMG0,782159,X,SP,20070501,1533664.43,1533587.7506124694,,,6,6.5,183,165,,0.09818944200783497,0.03380986016431353,0.14945993983459638,0.14856680380985532,5.618876495838698e-05,0.004963725708732714,0.015788888986337124,0.014759664157920516,2021-10-01
36241L6Y7,783587,X,SP,20120601,26756420.36,53883.941965752005,,26286035.49045827,3.5,4,113,237,,0.32876180923872267,0.17575503056760455,0.2272236694174934,0.22706697754383953,0.1013392309778065,0,0.0024334581217254625,0.0024294002865370423,2021-10-01
36241KT24,782369,X,SP,20080701,2111011.38,618363.5670035338,,1293942.1580524493,6,6.5,160,183,,0.22207735441978982,0.005897458976153458,0.16514002669702288,0.16487266714931403,0,0,0.013047257005246893,0.012755540557997658,2021-10-01
36225BC89,780995,X,SP,19990301,341289.92,74899.02110287966,,193327.9052816186,7,7.5,278,72,,0.021215258237158197,0.15864232797018107,0.09954208716757251,0.09950541730086038,0,0,0.003216839503243918,0.003216812828343074,2021-10-01
36241KGN2,782005,X,SP,20051201,2780479.59,152418.46483412958,,2516708.4852183675,6,6.5,202,145,,0.02598055534889787,0.16637906560734184,0.14102428201363515,0.13923355430037243,7.936248253015421e-06,0.07974532632604558,0.017158765378598728,0.01514780106104252,2021-10-01
36241KY51,782532,X,SP,20090101,964321.85,,,,6,6.5,165,183,,0.023220859781888148,0.032252086355083254,0.163183755751659,0.1628723558638011,0.0009244472591756203,0.021076572873559685,0.004497412030357584,0.004206980952499051,2021-10-01
36225BAC2,780903,X,SP,19981101,57237.68,16675.505212753487,,18440.04477956834,8,8.5,352,7,,0.1967027400902922,0.31851575655823616,0.3065941218074776,0.3065475804759292,0,5.182693471794675e-05,0.0025953010496785334,0.0025924402188670648,2021-10-01
36241K7L6,782699,X,SP,20090701,568686.57,314867.4951814762,,253771.688219907,5.5,6,159,186,,0.5826345294097515,0.08198071013035368,0.19287540865386577,0.19212053200411883,0.007944524662138464,0.00585868401446743,0.010764868821769635,0.009915321082805795,2021-10-01
36225A5E6,780845,X,SP,19980801,156612.46,13295.820417733283,,96265.38264469341,6.5,7,280,66,,0.03223107711964324,0.029841030633020238,0.1044834582267734,0.10432933361247076,0,0,0.0012492424490773146,0.0012487677051455925,2021-10-01
36241KLZ9,782144,X,SP,20070401,9389844.64,1745233.2518614542,,1715706.9177386654,6,6.5,181,170,,0.3387461460008574,0.26496740455435686,0.15992339779259124,0.15866023114135586,0.013148706050540748,0.001162056153781843,0.018524062740933323,0.01705904229014299,2021-10-01
36225AUN8,780589,X,SP,19970601,198605.33,25194.44636377329,,134336.39464901914,7,7.5,306,47,,0.052539084433548155,0.17578012308294844,0.14154670065162,0.1413103633470183,0,0,0.0004288265822203208,0.00042841642720203854,2021-10-01
36225AQW3,780469,X,SP,19961101,318518.75,35621.15972632457,,205000.33663072527,6,6.5,334,23,,0.10670519946218437,0.052131362301220174,0.22555286511048633,0.2252781367467248,0,0,0.0005245211352333801,0.0005238417957030839,2021-10-01
3622A2F64,783789,X,SP,20130701,1277535.59,696684.5357392839,,224637.09646350093,4.5,5,149,199,,0.320302781505191,0.15490341806555552,0.2407271021235261,0.2392212493455198,0.00683595635385148,0.016553720401043526,0.016095223711619755,0.01432816633769951,2021-10-01
36241KGQ5,782007,X,SP,20051201,3760723.55,,,2401790.389782011,5.5,6,195,154,,0.15005883184647562,0.3052905081463416,0.15495933387098026,0.1545895361979458,0.0008372891727465026,0.004621830479481059,0.007380568801095055,0.007046179490851401,2021-10-01
36225BAK4,780910,X,SP,19981101,468348.73,12717.759556100258,,352553.37621458963,8,8.5,280,67,,0.008135992970297656,0.010783413573741574,0.11254187215884537,0.11199579868869558,0,0,0.004496092220122261,0.003956565477592711,2021-10-01
36225AMF4,780358,X,SP,19960401,180030.39,33093.823854171496,,115139.50497368601,9,9.5,319,35,,0.17365006090139323,0.03835527479116985,0.1834447665063531,0.18339667336683974,0,0,0.0008984655204528069,0.0008986021865742266,2021-10-01
36241KF45,781987,X,SP,20051001,18762648.6,5759918.238314724,,6072390.415125397,5.5,6,197,151,,0.21608105431154834,0.1458129101025042,0.1629954029890286,0.16199004061850475,0,0.045340257932076744,0.015976165317335034,0.0148852108010189,2021-10-01
3622A2XT4,784290,X,SP,20170301,5830421.7,,,,3.5,4,82,265,,0.3831905943046384,0.41822885341013927,0.17500682242375043,0.17372802160599465,0.21198568302513854,0,0.014864103577415855,0.013695224563214037,2021-10-01
36241KZM3,782548,X,SP,20090201,1299234.15,,,330926.1848778218,4.5,5,162,189,,0.06948126719408598,0.07782377254051731,0.22344006199898359,0.2230861736333739,0.010008051486152691,0,0.0020718366478927885,0.00207141976355274,2021-10-01
36225A5V8,780860,X,SP,19980901,1755366.47,166509.3227743005,,639379.142632835,6,6.5,279,72,,0.09809332652616931,0.32188822602166567,0.09875053000562095,0.09760499472175688,0,0.06032042595995191,0.015116145043890694,0.014013616805518603,2021-10-01
36241KSL3,782323,X,SP,20080501,1611270.9,,,,5.5,6,165,187,,0.38366872930045703,0.02202157290792861,0.1812961069028387,0.18099644259089698,0,0,0.002673082831156748,0.0024739797848434275,2021-10-01
36241LCK0,782774,X,SP,20091001,3076434.75,809956.185508103,,2160517.398511328,5.5,6,154,194,,0.20828086899449216,0.06991325384770075,0.2141721231899888,0.21241386736556678,0.0004130262154155018,0.00017837885629667927,0.029697676960123043,0.027550215485676044,2021-10-01
3622A24W9,784437,X,SP,20180201,5648459.77,,,,4.5,5,59,297,,0.25942211786221936,0.44810335454462047,0.32578447645661635,0.3255696019370372,0,0,0.00452341979853077,0.004517800233392766,2021-10-01
36225APF1,780422,X,SP,19960801,93077.25,,,27790.174193948318,7.5,8,305,49,,0.045706810644403184,0.03121861805270476,0.14523213292689852,0.14520394141075388,0,0,0.0004421059137065253,0.0004422343217629354,2021-10-01
36241KUC0,782379,X,SP,20080801,717222.4,16286.087121563922,,243828.0258337803,6,6.5,159,178,,0.006522594072316368,0.006703861050771032,0.17886789755252697,0.17883881047618944,0,0,0.0008756437975738773,0.0008755447651455084,2021-10-01
36225BHB7,781126,X,SP,20000101,9248.81,5285.776949241117,,,9,9.5,321,37,,0.011921130593855134,-0.0032351789364670758,0.1995101795494164,0.19950955604081655,0,0,0.00048138537533704007,0.00048138537533704007,2021-10-01
36241KD96,781928,X,SP,20050601,762885.02,,,,5.5,6,211,136,,0.12681458244553168,0.21934818314146076,0.15653981069684908,0.15294098627707364,2.0608075233186085e-05,0.11449683115161413,0.02540999120726628,0.021402973680570536,2021-10-01
36241KDP0,781910,X,SP,20050401,1068658.56,,,1068527.2734711198,7.5,8,267,83,,0.06933927310954469,0.053511325057996495,0.10537431146372023,0.10519474613095725,0.009987287688357882,0.00739317592648947,0.0038875709559865745,0.003773877547876392,2021-10-01
36241KBB3,781834,X,SP,20041101,2102830.52,723459.1115850871,,896574.6630565613,6,6.5,222,125,,0.057745645951735036,0.08628647823430857,0.1214940935317802,0.12091541924793459,0.01223780083275261,0.00684080639365936,0.00949173456480723,0.008911679547674134,2021-10-01
36241KZK7,782546,X,SP,20090101,1071661.97,,,,7.5,8,257,90,,0.08366783221549579,0.046631881415268306,0.09724897363678364,0.09711176143509437,0.019574000316128992,0.009500250794007403,0.0019207276480792679,0.0018655220762181512,2021-10-01
36241KR67,782309,X,SP,20080401,7107459.94,,,,5.5,6,165,185,,0.36542004295044683,0.24528352685260724,0.23582956077837647,0.23100929676811244,0.0020080580976862272,0.0013058258215621343,0.08215738528805694,0.07647110314495931,2021-10-01
36225BNA2,781285,X,SP,20010501,1152387.36,44321.785169876945,,1005252.1376852582,6.5,7,251,99,,0.015802941256107483,0.28978752447313005,0.08253182309973883,0.08249298056652943,0,0,0.0005341593274165168,0.0005332422091149924,2021-10-01
36225AFA3,780161,X,SP,19950601,34958.61,,,34955.13627468927,7.5,8,336,21,,0.4430431662747244,0.16168679807895214,0.19338457300528034,0.19324980092786992,0,0.012461976919351248,0.001972487646888621,0.0019365442564699409,2021-10-01
3622AAQP2,785062,X,SP,20200601,2632141.1,,,,3.5,4,108,238,,0.2882941001112138,0.15302911217941495,0.22933943994851858,0.22804377216032334,0.06225163726977789,0.002692247223591293,0.012792040942024796,0.011293555937761823,2021-10-01
3622A2Q70,784078,X,SP,20151201,8079407.71,40286.43397671846,,1260680.7415032268,4,4.5,86,266,,0.40554467838640995,0.3608999056390598,0.2875431783655785,0.283770083029238,0.01053592645809831,0.11582365844618059,0.06028711463735026,0.055630198010274134,2021-10-01
3622A2FE7,783765,X,SP,20130601,14272969.66,4338381.838827429,,654559.9035675949,5.5,6,155,189,,0.24233274515979253,0.1822172808931528,0.1598936417115714,0.15576424954188173,0,0,0.03599356001644982,0.03141324906480314,2021-10-01
36241KL89,782151,X,SP,20070401,749900.82,102164.72682941344,,,8,8.5,269,82,,0.07536163061430279,0.0772912810945311,0.11109201490395704,0.1109620974747153,0.002010506874850715,0.0014956315171529289,0.005161727488650736,0.005111027067350671,2021-10-01
