cusip,name,indicator,type,issuedate,currface,cfincmo,cfinfed,cfinplat,coupon,gwac,wala,wam,va,pastactcpr,cpr,cprprediction,cprpredictionnext,pastactcdr,cdr,cdrprediction,cdrpredictionnext,date
36225A3V0,780812,X,SP,19980601,4354.58,,,4352.468801696258,8.5,9,287,65,,0.004113074101844694,0.022038818172416486,0.1359701365719369,0.13583987805690512,0,0,0.0006936988643222453,0.0006926576248756922,2021-09-01
36225A3W8,780813,X,SP,19980601,1298399.66,248301.24357682618,,488614.851308961,6.5,7,280,73,,0.020241762096415705,0.23283340491963256,0.13214293766344798,0.13204078088731408,0,0,0.006612340973032094,0.006609710920578604,2021-09-01
36225A3X6,780814,X,SP,19980601,181068.96,,,181059.90700464978,7.5,8,295,56,,0.047003743200354386,0.078303631466772,0.16748272331365244,0.16551218878242402,0.007424720531304385,0,0.039574061985046094,0.03728886840732071,2021-09-01
36225A4A5,780817,X,SP,19980601,214806.45,25633.623790870657,,13632.835420894613,7.5,8,281,70,,0.007966436527904075,0.008521705988170702,0.11944813932842191,0.11931590183592333,6.687984782927092e-05,0,0.004613182408531258,0.004548639020345413,2021-09-01
36225A4E7,780821,X,SP,19980701,194629.06,194619.44318396703,,,7.5,8,294,59,,0.06581214831732174,0.045788169119010846,0.14242404104859374,0.1423748014939452,0,0.0001181379526591364,0.003256852088686202,0.003257611078879119,2021-09-01
36225A4F4,780822,X,SP,19980701,256511.57,7321.5737642032545,,212218.38043796018,6.5,7,279,72,,0.017141854179985705,0.039431690927508534,0.1321681085900489,0.13207424696345438,0,0,0.0038631941739677433,0.003863800407481577,2021-09-01
36225A4H0,780824,X,SP,19980701,622820.77,3010.0651230780777,,613070.7430642762,6.5,7,279,73,,0.323840981639559,0.159392554469185,0.12313006214910016,0.12297854824616516,0.06321329265703457,0,0.004785039262709567,0.004769793201068184,2021-09-01
36225A4J6,780825,X,SP,19980701,1358805.42,320369.0445946565,,248101.4827327342,6.5,7,279,72,,0.04911207964672426,0.12189554666391733,0.1328205051357858,0.13271889814803295,0.02836187144148472,0.03837745915467394,0.017228827716762818,0.017219625268949157,2021-09-01
36225A4L1,780827,X,SP,19980701,689311.27,399397.64423499414,,249620.93934775997,6.5,7,280,73,,0.10213775291101757,0.10518230743951429,0.12985742186581462,0.1297618213789683,0,0.08123092011065736,0.014118235269210966,0.014117185244626462,2021-09-01
36225A4M9,780828,X,SP,19980701,139758.92,14885.890843683681,,83180.65554362809,7.5,8,279,68,,0.006911588821261305,0.007686340818567672,0.1424027951970911,0.14230928345132488,0,0,0.0067380242628583,0.006737162022195653,2021-09-01
36225A4Q0,780831,X,SP,19980701,5130.32,589.2711598874675,,,9.5,10,342,10,,-0.07640510949532264,0.03979125418720608,0.3277397600010822,0.32772648176775265,0,0,0.031018600377867522,0.031019063385352874,2021-09-01
36225A4T4,780834,X,SP,19980701,288290.45,275630.55261534126,,,8.5,9,292,58,,0.2048274503791222,0.009907704384225502,0.14470775763159205,0.1446492762268462,0,0,0.0011267118847066993,0.001126517941328009,2021-09-01
36225A4W7,780837,X,SP,19980801,1.63,,,,9,9.5,358,2,,0.8791488341159073,0.117350255210943,0.32437332264218255,0.32437332264218255,0,0,0.00756424995352345,0.00756424995352345,2021-09-01
36225A5E6,780845,X,SP,19980801,159034.05,13501.40448023622,,97753.86758362205,6.5,7,279,67,,0.030259678324177197,0.03223107711964324,0.13068925913438456,0.13047508759649296,0,0,0.005485512371763979,0.005456092138518942,2021-09-01
36225A5F3,780846,X,SP,19980801,36.22,,,,9.5,10,358,2,,0.5621756053307716,0.9438979557960726,0.35164657893470486,0.35164657893041784,0,0,0.0015349277596878874,0.0015349277602546563,2021-09-01
36225A5J5,780849,X,SP,19980901,506292.42,,,506283.9848068945,8,8.5,314,41,,0.12044429412586999,0.05675280942910543,0.21341612238147134,0.21307042899690343,0.05252599766457111,0,0.009961393733304513,0.009632333761117495,2021-09-01
36225A5K2,780850,X,SP,19980901,317529.06,317521.1230605938,,,7.5,8,305,49,,0.17776202477501246,0.1952028506852862,0.19858565266136285,0.19843935940152158,0.009247869888089677,0,0.018311289768377037,0.018226468379637817,2021-09-01
36225A5L0,780851,X,SP,19980901,61555.26,2577.4242595028572,,55173.028175822146,7.5,8,297,57,,0.018177872954532104,0.15544647453442217,0.15669267832236622,0.156611865388118,0.00011671309169392075,0,0.0016250811228178952,0.0016099586703396396,2021-09-01
36225A5V8,780860,X,SP,19980901,1834920.36,174055.58993523195,,668356.0536372402,6,6.5,278,73,,0.27713565415419616,0.09809332652616931,0.1225028211472099,0.12221262054138504,0,0,0.011329215762599931,0.011083076085260934,2021-09-01
36225A5Y2,780863,X,SP,19980901,59903.29,30956.038512001098,,13643.59627630491,7.5,8,340,17,,0.2771713000757323,0.39080710403424557,0.27662478628658005,0.2765679454212029,0.1680223508885722,0,0.004912917151823071,0.004883879778573075,2021-09-01
36225A5Z9,780864,X,SP,19980901,302879.46,87532.12067536864,,108545.49795313634,6,6.5,280,72,,0.006129354034820622,0.008904401648900384,0.12221270810397078,0.122066090305604,0,0,0.011645109585949887,0.011508361541669454,2021-09-01
36225A6G0,780871,X,SP,19981001,21871.28,3668.3471768377794,,855.6734027474546,8,8.5,337,19,,0.0916413284574853,0.15794710424662928,0.2328048890974781,0.23278718149119892,0,0,0.0007812686143878755,0.0007811311023231404,2021-09-01
36225A6J4,780873,X,SP,19981001,375541.36,4394.3301450126155,,345522.48749349563,7.5,8,291,62,,0.022435955789076534,0.08751712106716025,0.14468036251026306,0.14450523367923118,0,0,0.0023637634867682555,0.0023332171801995205,2021-09-01
36225A6M7,780876,X,SP,19981001,99342,,,99332.06679332066,8,8.5,298,56,,0.021535786489130015,0.23290545625884151,0.12379630152489496,0.12348647819913505,0,0.005470004572001197,0.0020406975751092737,0.0019546704133579507,2021-09-01
36225A6N5,780877,X,SP,19981001,2121883.57,286246.7433140137,,199335.59990994458,7.5,8,286,65,,0.12470821947383659,0.13451937654724044,0.13874731477200852,0.13834469173699082,0.04158029193870183,0,0.010546809204659224,0.010181291799148617,2021-09-01
36225A6P0,780878,X,SP,19981001,462099.94,9345.184151854333,,165384.46908420583,8,8.5,297,57,,0.11669252703096744,0.037912722541463606,0.16277400807094533,0.16251836042101964,0,0,0.017890374097977335,0.017710439255063437,2021-09-01
36225A6S4,780881,X,SP,19981001,178281.15,130286.01502487311,,11245.835021842882,8.5,9,288,54,,0.08328792978879451,0.45984417692193547,0.17414246648982545,0.174121880614313,0.016798697058236223,0,0.0009267230309116803,0.0009228508278585901,2021-09-01
36225A6T2,780882,X,SP,19981001,6595.87,,,,9,9.5,328,25,,0.03300946713570563,0.05168574725789543,0.2620987109141615,0.2620974358050685,0,0,0.002315503433352295,0.0023154712481732176,2021-09-01
36225A6U9,780883,X,SP,19981001,623057.66,,,623050.7315182972,7.5,8,317,38,,0.13059351381839912,0.06620505562351331,0.21279824575456607,0.21204837937228171,0.026767861283352734,0,0.010140936139713674,0.009452117506809521,2021-09-01
36225A6V7,780884,X,SP,19981001,1544539.42,,,422001.93075201346,7.5,8,293,60,,0.0668219797763876,0.09186310900743233,0.14883236486007823,0.1486146217809139,0.0004797320158883567,0.00023265095831837002,0.00822974172072588,0.008082800065888573,2021-09-01
36225A6W5,780885,X,SP,19981101,261954.29,59819.831901253674,,91986.70786219455,6.5,7,335,22,,0.0562218667255685,0.34344226698585223,0.26606515908241646,0.2655772396851074,0,0.008355158987026878,0.005758606257665333,0.0054197377856646245,2021-09-01
36225A6X3,780886,X,SP,19981101,625154.98,214000.6255986069,,212380.71930753638,6.5,7,331,26,,0.18616793411686228,0.16005392391401196,0.2386580351776263,0.23853635459761235,5.69954213491819e-07,0.001627570601511974,0.004588292798879179,0.004569916374078886,2021-09-01
36225A7B0,780890,X,SP,19981101,434193.28,35800.219033477,,115833.96517327781,8,8.5,302,52,,0.14030652681232358,0.037008700624149404,0.17665467816241553,0.17641460383284846,0.018794440173652505,0,0.012749618672330931,0.012591779517036827,2021-09-01
36225A7D6,780892,X,SP,19981101,417555.06,42272.90459941197,,225211.5385551592,6.5,7,278,75,,0.03911601659676911,0.02946867976225731,0.10973802386528608,0.10963721515341596,0,0,0.0025447965774823,0.002532148562453873,2021-09-01
36225A7E4,780893,X,SP,19981101,81906.54,,,76460.36926621475,6,6.5,274,79,,0.010617731641069827,0.007865276185714531,0.1050755458782261,0.10505625490391202,0,0,0.003524202860721859,0.0035230312856300294,2021-09-01
36225A7F1,780894,X,SP,19981101,332263.01,,,300657.8182629809,6.5,7,277,70,,0.3609261468420718,0.6453347789861745,0.12687404137594327,0.12679940474133167,0,0,0.0016644058161454645,0.0016451384449006623,2021-09-01
36225A7H7,780896,X,SP,19981101,702674.13,66890.62227628703,,458431.2066976536,7,7.5,278,74,,0.033982562820474405,0.02965323276295928,0.11610007606299444,0.11595612816950973,0,0.00027083564734620147,0.0015299139928423022,0.0015288030278445275,2021-09-01
36225A7K0,780898,X,SP,19981101,329580.14,125538.69399920921,,163448.7673476758,7,7.5,282,73,,0.013571298313368008,0.008057860792203608,0.12463984739282663,0.12457111995377212,0,0.00036645974879800924,0.0030214353570000574,0.003013962772292711,2021-09-01
36225AA59,780028,X,SP,19941201,67391.66,24798.814816253227,,18781.324595749724,8,8.5,332,25,,0.11645028648950606,0.026192542058990576,0.2528223890493545,0.25269395490304225,0,0,0.0016400806480655339,0.0016384607100234927,2021-09-01
36225AA67,780029,X,SP,19941201,48.75,4.404127343208635,,15.241122621698747,9,9.5,352,8,,0.0014371444974021763,0.0020517666323582873,0.2656110128006959,0.2656110128006959,0,0,0.0016422941978984085,0.0016422941978984085,2021-09-01
36225AA75,780030,X,SP,19941201,92550,18185.191961357505,,67744.24010039351,7,7.5,334,23,,0.09140051436852126,0.18476342507359245,0.25103308465456997,0.25082343192469125,0,0,0.0021958560615973344,0.002173119289465064,2021-09-01
36225AA83,780031,X,SP,19941201,216585.85,,,59769.99093944146,7,7.5,331,26,,0.09688710237893483,0.24945507865161187,0.2474981432657576,0.24723306028456526,0,0,0.013839665361931264,0.013583765109383972,2021-09-01
36225AA91,780032,X,SP,19941201,441591.07,7852.541110104783,,179703.22140173826,6.5,7,332,25,,0.20645171352168745,0.15622471348223532,0.26334249919746167,0.26326776605196,0.006572357182917932,0,0.01040632587439283,0.010390979011832835,2021-09-01
36225AAB6,780002,X,SP,19941101,107771.97,7730.134621558422,,78975.90095352572,6.5,7,332,25,,0.2805358770175569,0.21087602231938052,0.25314020039341834,0.2530592023891366,0,0,0.009278293158493711,0.009277198810618503,2021-09-01
36225AAE0,780005,X,SP,19941101,60135.74,,,,8.5,9,324,32,,0.37603044848173117,0.13232193542412307,0.24586398176269675,0.24584509357931006,0,0,0.010311159776119183,0.010311225119209566,2021-09-01
36225AAF7,780006,X,SP,19941101,89103.35,1931.7196038758284,,83082.29341678754,8.5,9,326,31,,0.007381347662847482,0.07590689340708856,0.22700993058560193,0.22692553911058277,0,0,0.0041403500196762755,0.004140652558183633,2021-09-01
36225AAK6,780010,X,SP,19941101,82.44,15.112418626339135,,27.11154802703607,9.5,10,354,5,,0.0687497895370408,0.12137619355621565,0.23842925019168382,0.23842925019168382,0,0,0.0006187210238229879,0.0006187210238229879,2021-09-01
36225AAM2,780012,X,SP,19941101,82.69,70.12837475323101,,5.92924880876237,9.5,10,349,9,,0.021444430096368317,0.02680231886830342,0.3297135358206241,0.3297135358206241,0,0,0.0014381897517276032,0.0014381897517276032,2021-09-01
36225AAQ3,780015,X,SP,19941101,1862.81,362.39387220140674,,350.19816955637816,9,9.5,337,18,,-0.02242589752979396,-0.026627794109005176,0.2430355068712149,0.2430355068712149,0,0,0.001707865988994861,0.001707865988994861,2021-09-01
36225AAW0,780021,X,SP,19941201,100804.88,5194.150569758099,,10670.749147790259,7.5,8,340,17,,0.3221929338963857,0.035139666880667275,0.2728305027046952,0.27280266412627396,0.0021280938760012136,0,0.0030324675133880374,0.003023903445690812,2021-09-01
36225AAY6,780023,X,SP,19941201,152549.18,3487.0611483654384,,112752.02976623093,7,7.5,332,25,,0.10906001155020173,0.05069856137664008,0.2535451398514873,0.2532733964590047,0,0,0.007321190740588568,0.007137280639822552,2021-09-01
36225AB25,780057,X,SP,19950201,84598.09,18429.11104391327,,55590.79328084639,7.5,8,333,25,,0.2873231877957615,0.3228885624936343,0.2393811666892045,0.2392061312794308,0.016142408683718523,0,0.0029084028420373054,0.0027399590198251556,2021-09-01
36225AB33,780058,X,SP,19950201,110093.94,16158.160209335741,,64973.6675746377,7,7.5,332,25,,0.0966880364681374,0.10424876624740309,0.24758666568554188,0.24743791520757774,0,0,0.0032963152180419675,0.003218254840579804,2021-09-01
36225AB58,780060,X,SP,19950201,69271.31,4991.706345481482,,21987.034719037038,8,8.5,325,31,,0.014938762519997262,0.25824400534188396,0.22598269192781328,0.22592989738079727,0,0.2308713525802435,0.0032269054603000225,0.003226662784158396,2021-09-01
36225AB66,780061,X,SP,19950201,35419.77,,,35345.16682942596,9,9.5,328,28,,0.4123650104824784,0.5919460242208396,0.24291695768577448,0.2427700614549022,0,0,0.0024719451293964134,0.0024641503181405122,2021-09-01
36225AB90,780064,X,SP,19950201,82426.93,6010.565325262882,,38094.2714227631,8.5,9,326,31,,0.1406088668287414,0.03042722430994982,0.2501844024160692,0.249522144059928,0,0,0.011822356058437289,0.011039146244114617,2021-09-01
36225ABA7,780033,X,SP,19941201,289920.27,172767.22079515966,,58679.18142244472,6.5,7,332,25,,0.2905096290224308,0.1252081917433009,0.2554531396931786,0.25537768472505296,0.0013215564177966321,0,0.0052050075751923774,0.005201961086765516,2021-09-01
36225ABB5,780034,X,SP,19941201,344941.63,7640.1257822484195,,309118.52803521574,7,7.5,333,23,,0.07638484692605085,0.04697052165315707,0.26371607722863977,0.26359703005398194,0,0.0009032563607591637,0.004114298503746228,0.004107469261331653,2021-09-01
36225ABC3,780035,X,SP,19941201,283178.06,64345.21736168563,,156215.7659437802,6.5,7,333,24,,0.2546798927309426,0.12483955297819682,0.24045691061459118,0.24015189929793124,0,0.020570844632347596,0.0052848950389797755,0.0050750542826861755,2021-09-01
36225ABD1,780036,X,SP,19941201,37810.69,257.3605092191524,,37550.387481388534,8.5,9,324,30,,0.3501460723138434,0.011138760113806767,0.275681604143857,0.2756446571135521,0,0,0.003421726592481411,0.003422919708098049,2021-09-01
36225ABK5,780042,X,SP,19950101,166097.43,61606.473444663876,,49012.65144247045,8,8.5,327,29,,0.0823925124342153,0.08899037245646646,0.23591644715366544,0.2358333940339471,0,0,0.004074460352931353,0.00401967482469745,2021-09-01
36225AC24,780089,X,SP,19950301,18646.16,8940.00769866967,,4163.71168290174,8,8.5,330,25,,0.017984622187885324,0.01738545211381226,0.28523710540171676,0.2852158913534186,0,0,0.0022048571557397034,0.00220492617164858,2021-09-01
36225AC65,780093,X,SP,19950301,66927.35,3630.501088270626,,41250.768846428815,6.5,7,333,26,,0.22462617746400926,0.012619615761246039,0.25921342863852703,0.2591174915897483,0,0,0.003751760008617211,0.0037278664745789003,2021-09-01
36225ACD0,780068,X,SP,19950301,40454.55,235.3370277741113,,,8.5,9,324,29,,0.8282600955124076,0.01941813616472987,0.2537284900698924,0.2537151641143195,0,0,0.009172880946329065,0.009172983714521687,2021-09-01
36225ACJ7,780073,X,SP,19950301,64906.57,,,1508.2006628576028,9,9.5,321,35,,0.03175455815166295,0.024400207695939535,0.23844440187584248,0.2384227270059449,0,0,0.00654184509544975,0.0065418579050466885,2021-09-01
36225ACK4,780074,X,SP,19950301,514.54,83.23569189851241,,9.407530556271231,9,9.5,351,8,,0.014597862946533757,0.01865579374529358,0.2756166492641292,0.27561638448837766,0,0,0.001328162601649252,0.0013280853050412489,2021-09-01
36225ACL2,780075,X,SP,19950301,31059.05,866.9380701175505,,27766.632194301288,8,8.5,329,29,,0.016977299857993122,0.06123527487811309,0.23812249643301453,0.23809998928604648,0,0,0.0012639996210822568,0.0012635321776128805,2021-09-01
36225ACM0,780076,X,SP,19950301,108216.14,107815.25164822231,,305.7853006713755,8,8.5,328,28,,0.2318924840013502,0.10038883663470655,0.24791856738463192,0.24753682404238375,0,0,0.01690239067866317,0.016511231803819748,2021-09-01
36225ACN8,780077,X,SP,19950301,85647.84,56424.62182489782,,9695.718942350075,8,8.5,329,27,,0.03258268190154778,0.23720920170115067,0.2478425594606799,0.24779321475413185,0,0,0.0027896359685480876,0.0027703217298334915,2021-09-01
36225ACP3,780078,X,SP,19950301,27436.15,27373.01031947668,,,7.5,8,336,21,,0.10664240961686577,0.3447177432681605,0.26617735638497364,0.2661390085315367,0,0,0.00525292929045218,0.005247821864659219,2021-09-01
36225ACQ1,780079,X,SP,19950301,16920.88,169.19255081241673,,,8.5,9,332,25,,-0.009603911304663537,0.7062448457615975,0.28752020010455837,0.28520868174861225,0,0,0.042656497255502024,0.03963081285277181,2021-09-01
36225ACR9,780080,X,SP,19950301,67244.73,,,2636.9183411812,9,9.5,321,36,,0.02185250494661728,0.39138041379181054,0.21655157971493533,0.21653715121406059,0.0052417650710250285,0,0.0030067619160161208,0.0030068322203428144,2021-09-01
36225ACS7,780081,X,SP,19950301,15.2,2.2384284165431323,,4.005198656312475,10,10.5,319,39,,0.0015375991862400795,0.0016165020902498828,0.2004099904719595,0.2004099904719595,0,0,0,0,2021-09-01
36225AD23,780121,X,SP,19950401,265.51,17.869147197384866,,5.909342294587059,10,10.5,356,4,,-0.0041058827599351755,-0.007159274286435036,0.3671417449608072,0.3671417449608072,0,0,0.010554843326463614,0.010554843326463614,2021-09-01
36225ADA5,780097,X,SP,19950401,111233.71,37706.638327922694,,11322.317139697952,8,8.5,328,29,,0.062376987414969,0.0818165644842006,0.24191446468043076,0.2417419605307357,0,0,0.0034189850630595986,0.0033216469573627005,2021-09-01
36225ADC1,780099,X,SP,19950401,16.47,,,10.825867536936297,8.5,9,357,2,,0.49371673619692147,0.7775640554853163,0.2953169566317285,0.2953169566317285,0,0,0.0013692836711595158,0.0013692836711595158,2021-09-01
36225ADJ6,780105,X,SP,19950401,221556.07,64951.41378336272,,90423.83623925237,7,7.5,331,26,,0.03587375764489531,0.09739550766518157,0.23133968344078681,0.23118842499711634,0,0,0.0024282440923234505,0.002351132985374038,2021-09-01
36225ADQ0,780111,X,SP,19950401,27515.23,,,27511.436372336746,8.5,9,321,36,,0.009898794925105703,0.010508481872251618,0.19530925781515607,0.19530546610122268,0,0,0.001311625933228755,0.001311730860016569,2021-09-01
36225ADS6,780113,X,SP,19950401,321559.5,25231.622146840222,,99254.28790881851,7,7.5,330,27,,0.13250449877982506,0.19676763518320683,0.2398573221029251,0.23963241167795712,0,0,0.009415700543407124,0.009292582550038508,2021-09-01
36225ADU1,780115,X,SP,19950401,130278.4,6719.532486003034,,22114.047201089656,8.5,9,323,32,,0.07056698043611898,0.07235290855550502,0.23452775392087832,0.23450152235930188,0,0,0.001587241047403709,0.0015863021855301307,2021-09-01
36225AE48,780155,X,SP,19950601,52477.7,14382.852433010677,,5583.4591872715255,7.5,8,330,26,,0.07366060783365358,0.06255337840723718,0.24700513819905712,0.24692486674558545,0,0,0.002675337913379039,0.0026769311867211876,2021-09-01
36225AE63,780157,X,SP,19950601,78.41,1.9609982470298235,,5.108729083420457,9.5,10,355,2,,0.29880650088424,0.03679516772173119,0.2882293607171136,0.2882293595022195,0,0,0.001566605793576259,0.0015666059407839494,2021-09-01
36225AEA4,780129,X,SP,19950501,139910.2,31250.69198508031,,70542.55188441559,7,7.5,333,25,,0.15348051901843618,0.14495572214433627,0.24687280048481752,0.24675969880940152,0,0,0.0029879199643205734,0.0029726378601290238,2021-09-01
36225AEB2,780130,X,SP,19950501,88269.66,1323.7323270856052,,59805.00340905742,7.5,8,334,23,,0.1830510869507077,0.04569916097209492,0.2511879691715627,0.2510771422932151,0.004801984118608993,0,0.0019333654154095603,0.0019337214313505102,2021-09-01
36225AEG1,780135,X,SP,19950501,46246.76,,,,6.5,7,332,24,,0.021440005670811724,0.04327148925824564,0.27366788847129675,0.2734408712775722,0,0,0.011008180469356144,0.010881255146793278,2021-09-01
36225AEH9,780136,X,SP,19950501,44747.68,14187.632427364359,,24447.866568553134,7,7.5,335,22,,0.4649876095324528,0.06253515176062352,0.25882763285765786,0.25867692380386687,0,0,0.002078820619452526,0.0020743557745285246,2021-09-01
36225AEJ5,780137,X,SP,19950501,662.91,0.5667886367403671,,192.35141780871504,9.5,10,353,3,,0.7175521723658737,0.8279313553230734,0.2956302693550271,0.29563026712886886,0,0,0.0013152060093853946,0.001315206281785164,2021-09-01
36225AEL0,780139,X,SP,19950501,62361.74,,,,7.5,8,333,23,,0.03283195662809568,0.3182057650388832,0.25538196314364714,0.25531940646747364,0,0,0.0015993151480298007,0.0015991611297224706,2021-09-01
36225AER7,780144,X,SP,19950501,68140.31,1994.9476533653121,,17652.209133670003,7,7.5,334,23,,0.03822963571276894,0.07024308515722077,0.250842086545078,0.25071498537862913,0,0,0.0062769978813479455,0.00626685590780518,2021-09-01
36225AEV8,780148,X,SP,19950501,77149.54,2883.4764659028247,,35580.1652965034,7.5,8,329,28,,0.3359056976429039,0.1725097439653832,0.24487301126047512,0.24483834160504536,0,0,0.013800279552260708,0.013800465316500587,2021-09-01
36225AEZ9,780152,X,SP,19950501,117559.1,65.33143565497713,,116482.7378224057,6.5,7,332,24,,0.10699806328028261,0.3560027238434318,0.2573108018610528,0.2563692919227323,0,0,0.013004723029340304,0.012251012898009561,2021-09-01
36225AF39,780186,X,SP,19950701,257246.55,48041.69032413036,,155295.7559749113,7,7.5,330,27,,0.23160964203406464,0.3651544874386521,0.24622603853431013,0.24610859823182718,0,0,0.011647130041905096,0.01159028891805447,2021-09-01
36225AF62,780189,X,SP,19950701,103218.03,18286.534572591052,,43252.83620914332,7,7.5,331,26,,0.6051025436659079,0.2362925504978819,0.2579494400343416,0.2575364757982337,0,0.05213249884816473,0.012114188542148852,0.011782805768901117,2021-09-01
36225AF70,780190,X,SP,19950701,160808.92,11806.527626051718,,126329.47631255825,7.5,8,318,38,,0.023108075207242118,0.005657618352765459,0.1968646499038924,0.1966795387703566,0,0,0.002892565446790174,0.002771005321041131,2021-09-01
36225AF88,780191,X,SP,19950701,64270.93,1461.714570638008,,23698.64103194363,7.5,8,325,32,,0.0627117504188458,0.39398213851540254,0.2226650441678818,0.22262390151032074,0,0,0.00078598126036733,0.0007858184740351382,2021-09-01
36225AFA3,780161,X,SP,19950601,37329.69,,,37325.98066805017,7.5,8,336,22,,0.08691314720217191,0.4430431662747244,0.21580164220139086,0.21560690353825396,0,0,0.0015195235313900657,0.001501011206461511,2021-09-01
36225AFB1,780162,X,SP,19950601,116169.49,3699.4539961144746,,41603.4173506756,8.5,9,324,32,,0.1331708944710428,0.014968880811586538,0.2335680753749031,0.23352348661228994,0,0,0.006757670083615275,0.006761790153486769,2021-09-01
36225AFE5,780165,X,SP,19950601,94087.55,1508.8320600950935,,80807.24889180138,7,7.5,332,25,,0.1903513570071591,0.18337395048922456,0.2547133691568535,0.2539599393477381,0,0,0.014077573053389636,0.013328725508353734,2021-09-01
36225AFF2,780166,X,SP,19950601,52042.26,6468.438950856729,,23328.115289243342,7.5,8,332,25,,0.4435235626764893,0.24168604543289318,0.2574742497866154,0.25745178101880206,0,0,0.002160359778890064,0.002160211940656964,2021-09-01
