cusip,name,indicator,type,issuedate,currface,cfincmo,cfinfed,cfinplat,coupon,gwac,wala,wam,va,pastactcpr,cpr,cprprediction,cprpredictionnext,pastactcdr,cdr,cdrprediction,cdrpredictionnext,date
36225BDU9,781015,M,SP,19990401,62530.12,725.2285205799035,,,8,8.715,295,57,,0.3678706097065041,0.09824175874993668,0.11088334546986633,0.1105091394364287,,0,0.0023391608481362347,0.002311115356892657,2021-08-01
36225BDZ8,781020,M,SP,19990401,245591.47,,,231519.78235338232,7.5,8.246,297,55,,0.2195576721281961,0.14248168232822644,0.12960653587442628,0.12803193558125703,,0,0.009557107009879107,0.008221882492484234,2021-08-01
36225BE38,781054,M,SP,19990601,194952.4,,,,7,7.771,312,44,,0.13074614873869006,0.03249407798255355,0.1383702595282792,0.13801834214169983,,0,0.0008227184844845636,0.0008219769712459746,2021-08-01
36225BE46,781055,M,SP,19990601,544945.53,,,,7,7.748,276,74,,0.06137042313191188,0.04885073893962599,0.10225789691264708,0.1013341181165045,,0,0.0035801553277369225,0.0028038978093599676,2021-08-01
36225BES3,781045,M,SP,19990601,233960.2,,,,8,8.675,298,53,,0.14968589576433655,0.05785591702770765,0.12218777463825425,0.12152007361891437,,0,0.004985532552619798,0.0049216388750144,2021-08-01
36225BEY0,781051,M,SP,19990601,119609.15,29856.69221097363,,,8.5,9.108,294,59,,0.27005680784213704,0.01581263667704702,0.11851774699302131,0.11833230165213127,,0,0.0010609744599674453,0.0010617771352214866,2021-08-01
36225BF86,781091,M,SP,19990901,118687.99,,,,8,8.66,273,82,,0.02921030517144496,0.041447970166202164,0.09725629323806018,0.09707011830112688,,0,0.0008463977334765005,0.0008462554572907788,2021-08-01
36225BHD3,781128,M,SP,20000101,330497.24,330441.5786962535,,,5.5,6.126,269,84,,0.02210059753287208,0.010374494352738961,0.10556509468702546,0.10553110109242025,,0,0.0005817124721019251,0.0005814274611024572,2021-08-01
36225BJ90,781188,M,SP,20000601,189786.48,160729.5641017608,,17590.16012739943,6.5,7.275,267,81,,0.14241142490513303,0.14951013189316587,0.11926833241282542,0.11614911804221051,,0.07446513951445322,0.020480971000336745,0.017245494052936405,2021-08-01
36225BK64,781217,M,SP,20001201,20503.57,16838.016381755286,,332.3479503959864,8,8.732,280,72,,0.10512291948730657,0.05667751758707329,0.10283669590674316,0.10189865359866479,,0,0.007456005489735906,0.006681050787882614,2021-08-01
36225BMD7,781256,M,SP,20010301,19151.64,,,,7.5,8.027,330,27,,0.057003918152062294,0.0641574234990614,0.19923874572801203,0.1988916367767929,,0,0.0005661490240161937,0.000566821001077189,2021-08-01
36225BNS3,781301,M,SP,20010601,4576707.4,3058746.5607370785,,65095.364663885885,6,6.826,243,106,,0.1271835384628751,0.12658235359370695,0.13555837708487917,0.1294887832145537,,0.0006271208772413717,0.03484091798871303,0.028211598193987886,2021-08-01
36225BR83,781411,M,SP,20020301,1591356.85,1591303.806539782,,,5.5,6.298,236,111,,0.3115089205480699,0.09909223864254135,0.1371359254060377,0.13561428960062272,,0,0.01763115756823741,0.016073515578895914,2021-08-01
36225BRG5,781387,M,SP,20020101,481333.45,481309.38789929915,,,6.5,7.258,237,110,,0.07734691665603866,0.09675160276601058,0.11902215043727427,0.1188672430549701,,0,0.0016729124366620107,0.0016435962132377302,2021-08-01
36225BRU4,781399,M,SP,20020201,1541310.62,1541295.2070479295,,,7.5,8.292,252,99,,0.05802550039744503,0.21837579621419634,0.10448804990103211,0.10262055106176382,,0.013103042485054894,0.012647920978210658,0.010790884931390465,2021-08-01
