cusip,name,indicator,type,issuedate,currface,cfincmo,cfinfed,cfinplat,coupon,gwac,wala,wam,va,pastactcpr,cpr,cprprediction,cprpredictionnext,pastactcdr,cdr,cdrprediction,cdrpredictionnext,date
3622A3B58,784560,X,SP,20180801,39481388,39480682.39857412,,,3.5,4,97,254,,0.13482900385798624,0.14912510298508852,0.2577373368545466,0.25371860453490724,,0.027831841523031198,0.055945441538206575,0.0512441537656001,2021-08-01
3622A3B66,784561,X,SP,20180801,42880315.86,,,,4.5,5,123,228,,0.24787316306947338,0.21334088034659682,0.262401651310448,0.26008403541950853,,0.003855554049771115,0.017468894435319737,0.014663701532243278,2021-08-01
3622A3B74,784562,X,SP,20180801,18855933.81,,,,4.5,5,123,226,,0.39856812535078434,0.18749088334813924,0.23991138513821264,0.23962311328015362,,0.0027585159109625446,0.001998501376275219,0.001946665036864803,2021-08-01
3622A3B82,784563,X,SP,20180801,210692858.9,,,,4.5,5,136,214,,0.23370068158144075,0.29341006843998985,0.27120363125547275,0.2695469433655605,,0.022762327776011393,0.01658267233036448,0.014776746566992127,2021-08-01
3622A3B90,784564,X,SP,20180801,21568761.07,,,,4.5,5,135,212,,0.2844263283923816,0.21909638469181547,0.24264710037336812,0.23821854749896199,,0.015853624688793033,0.03846837679305182,0.032787660974920585,2021-08-01
3622A3BC3,784535,X,SP,20180701,2090403.07,26851.91560820982,,148813.0135796874,8.5,9,319,35,,0.09037451376392891,0.12467592391928617,0.18462409363754273,0.18444042532085714,,0,0.003657973511062451,0.00365508571081985,2021-08-01
3622A3BD1,784536,X,SP,20180701,2713660.68,35875.81185596632,,83558.74732440674,8.5,9,283,69,,0.04397234439773401,0.05128943471423231,0.12148177652476122,0.12119806299290803,,0.028870087487198548,0.005631646755610786,0.0054721401945599935,2021-08-01
3622A3BF6,784538,X,SP,20180701,2396817.89,,,134381.6989250965,8,8.5,283,70,,0.21110391506802195,0.11511739923108877,0.12079638322087738,0.11999631016901136,,0.012535958378353307,0.009244082603476422,0.008562175025097263,2021-08-01
3622A3BL3,784543,X,SP,20180701,29673314.46,,,19321478.18865684,3,3.5,81,270,,0.17041769331156054,0.33379460445040643,0.27586910090088046,0.2748013004977534,,0.06534107710276982,0.010739813871528003,0.009947075087691992,2021-08-01
3622A3BM1,784544,X,SP,20180701,32865563.32,,,,3.5,4,81,269,,0.35589677774116446,0.20664125774235498,0.26459944845604433,0.2613429870085173,,0.044434780373419525,0.049170545309465075,0.04495792647006858,2021-08-01
